sentimen,Tweet
0,dimal pak mama aku hilang security bentar ya cek cek pengumuman kamu orang tua asu yg merasa kehilangan
0,aduh lucu banget adek kelas saya pas sma laporan katanya bang hari ini kita field trip ke taman safari heran sudah nyebut nama temenya dia mau arisan ama keluarganya aja bawa sekolahan tai arisan
0,yeah i stalked haha i mg suka stalk orang bodo anak tengok sejauh mana kebodohan dia
0,pakcikdahtua anak apalah kudrat pakcik ni boleh buat setakat pakai kopiah minta sedekah jual kismis pakcikmudalagi bila pakcik warna rambut kuning bawak duit banyak kitaok kan ini adalah anjing gt gt gt
0,barisan banci kamera kalau kata ank zaman now mah
0,kamu tuh yg bencong bacot kamu lebih dari cewek kaya banci yg ngamen tidak dikasih duit bacotnya kamu cakep mah jelek kaya gitu madesu lagi saya langsung di quote twet
0,udik kamu
0,bangke tiponya parbet njir tidak liad gua chuw
0,kasian banget asw
0,emang udik bfjgfdg tidak ngerti sama bocah satu itu
1,kucing i kalau terbuka pintu sikit terus panjat pagar belajar dr monyet ke apa
0,anjir lucu banget animasinya d dewa
0,kalau tidak mau macet pulng aj kamu ke kampung sono dsar orng udik masih nyri makan sma buang tai aj lelaguan anakjakartasikasik
0,kampret tapi kecoa yg hidupnya makan tai semakin besar bikin penyakit cebong mulia semakin besar basmi nyamuk hilangkan penyakit kecoa tu ade obat pembasmi kecoa
0,haha lancau semua ni babi betul sudah la anak sambung kerja
0,anjir paypal asu bgt ngena fe nya ke aku
0,kampret nih si jimy kamu dapet duit dari niru ulama ulama malah kamu goblogin kamu yg goblog bin bahlul mendingan kamu copot tuh atribut palsu kamu ganti seragam cebong kamu bakalan mati sengsara di adzab sama alah amin kamu liat aje nanti
1,wkwkwkwk bukan gila bang mikirin kuping dia
0,vcs yuk tante kontol gede nih
0,bukan cuma bangsa bajingan anjing babi goblog itu jauh lebih tepat
0,jadi wowo presidenya tv one makanya yg diundang slalu pentolan para kampret dan gembel warnet haha
0,kelihatan asbun sby tidak pernah dukung jkw tong demokrat masuk oposisi waduh kok tmbh kelihatan ngawur gini gembel warnet yg satu ini ha
0,tidak kreatif lu kunyuk
0,ngakak mulu kamu kunyuk
0,twt saya masih udik kayaknya masih perlu dididik lebih keras lagi
0,maf sebenarnya twiter pertama kali dbuat bukan buat orang bego
0,bukan banci tapi bener bener banci
0,kaya tai congor jebleh lebar kaya anjing
0,babi la terkejut
0,ah anjir favorit saya bgt
0,hahaha bikin yg nonton pada ikutan sarap kyak dadan kalau sudah main gitar
0,saya malih rupa dulu ah jadi kampret biar di folow trus ntar di selimutin e tapi jangan di tidurin ya
0,ngakunya orang pintar dan beragama emangnya agama mana yg memperbolehkan menista dan menghujat orang lain jgnkan orang bodoh orang yg maf sejak lahir idiot sekalipun dia kita hrs hargain sebagai sesama ciptan tuhan ingat iblis itu juga pintar dan sangat licik
0,si kunyuk dan para penyembahnya yg bilang ahok menista agama phuahahaha bilangin si kunyuk itu kalau mau jadi laki ya jadilah laki yg sempurna yg tidak bermental pecundang
0,woi kampret gelik saya liat kamu belagu amat jadi orang songong minta di penci jidat kamu hah
0,enak tuh ngentot sama straight
0,kecoa cume mlongo nya kamu yg suke di got tai kyanya kecoa senengnye makan tai mangkanye banyak di septi tank
0,yang juara berbohong kan junjungan kalian wahai bani kampret 
0,bajingan emang indosat
0,apalah kamu ini bener bangsat bodoh tolol bajingan tengik
1,si amat emang tidak bodo saya bilangin amat nih kamu bawa nama dia
0,babi kaulah maju kamu sini anjing
0,mampus kamu gembel kalah debat kan sama anak kecil kelihatan bahwa kamu itu kaum cetek tahu artinya kaum yg pikiranya dangkal dan sifatnya memaksakan argumenya diterima padahal bodoh
0,apakah terlihat spt banci
0,titip bogem aja vroh dibiarin ngelunjak tuh kunyuk
0,bangke luh
0,minta maf tidak ada tampang nyesel tuh orang bangke
0,bikan kaya orang bego bro tapi memang b ego
0,hahaha mcm babi ayat pandai tak berotak
1,bencong tu apa
0,dm di memek maksudnya ndok
0,enak tuh kalo muncratnya di dalem memek qm
0,emng bego pake tag saya
0,bacot kamu diyem
1,okokok
0,dia sbnernya punya akun pir di akun satunya it cerita pendek tapi jelas dan brengsek kmren pas aku baca maih ada crita dan aku baca smuanya skaligus tpi skrng sudah d unpub smua
0,ncib nya lagi jelek pelcija bagus sih tapi goblog
0,goblok permanen
0,tak weh saya bukan yg amek kesah pasal kerajan pesemua ni buat bodo je as long as saya hidup tenang tanpa beban cukop
0,mantap memek nya jadi crot nih oh lemes
0,demi apapun ah elah gembel banget belom sempet screnshot
0,oh scaming ya urus lah bego orang kamu butuh
0,makanya banyak bergaul ya bro bukan digauli ya wkwkwkw tahun dikhianati coy sakitnyaditelor mau kencing onta mau tai babi suka suka kamu bro yg penting tidak iq sekolam la bro huahuahua
0,laknat sama siapa tuhan elu doain saya doa orang tolol dan buta tak diterima tuhan masa doain di laknat mungkin aja cacian dan disrespect orang sama elo itu laknatnya tuhan sm elo hahahahahah kasihan ya orang indo sekolah subsidi ilmu abal
0,eh kunyuk itu yg ngembat dana umroh kamu diem aja apa ikut kebagian ya
0,baca mulai dari judulnye nyet biar tidak jadi domba idiot
0,pernah denger dulu sebelum ada rumor itu katanya emang ada yang namanya mathew tapi bukan orang indonesia nah itu dia yang bikin bingung tiba tiba muncul nama mathew soeharsono yang sekolah di sini rumahnya disini sampe make foto martin tai kan
0,bukanya dia juga tuak berarti dia brengsek juga
0,nambah bisa nyewa pecun
0,baca berulang ulang tetep tidak ngerti gara gara libur trus jadi goblog lama lama
0,permintan maf si kunyuk ini tidak ada artinya otaknya tetep aja nyinyir
0,heran juga saya setan iblis pada kabur dan takut kalo mendengar azhan tapi ini mahluk alah yg satu ini anteng saja denger azhan bahkan pura budek kupingnya kalah dong setan iblis
0,heran juga saya setan iblis pada kabur dan takut kalo mendengar azhan tapi ini mahluk alah yg satu ini anteng saja denger azhan bahkan pura budek kupingnya kalah dong setan iblis
0,wkwkwk sompret anjir nasib sama sama buruk gitu ngakak bangsul
0,tolol die gada sangku pautnya ngapain kamu blg pengecut dasar tolol
0,sini aku jilatin sayang memek mu
0,awalnya sudah tahu sih tapi gapeka sampe gini gara gara shoky jadi burem warna warni gini videonya hahaha ngmng sendiri cem orang sarap v
0,kemarin galak kalau ngomong skrg sibuk klarifikasi dasar bajingan
0,lagian ni kunyuk kenapa ributin kawinan anak jokowi yg sudah brp bulan y l make ini mah
0,kunyuk raimu kalau mo bacot tidak mikir dlu percuma kamu duk du dewan
0,manis anjir gakuat gua le
0,alay tai kyk bocah sd lol
0,bacot bat bgst
0,bacot kamu jkt
0,bodo amatin aja yang kaya gitu makin dikasih perhatian bakal makin menjadi jadi
1,critical eleven posesif habibie amp ainun laskar pelangi marlina si pembunuh dalam empat babak sekala niskala my idiot brother film filmnya ernest juga kocak tuh wajib ditonton
0,humor anjir qkwk
0,kalo aku bodo amat in atau ngelakuin hal yg disuka buat nge distract dari pikiran begitu
0,lagi membela diri sekaligus nyari pembelan ini tuh sekalian carsen juga ya gua kalo jadi kamu kaga banga belajar mapel doang asu
0,pisang apan asw gede bgt
0,sama anjir menurut saya sudah bener banget tapi ternyata zonk
0,sumpah ya paling gasuka sama orang norak gini kalau ingin berisik sewa aja tuh satu studio tidak tahu diri udik ew
0,tak perlu dibajak bacot elu babi mending kita gelut saja
0,tolol kamu njink
0,terlalu biasa anda dasar bolot puser lukaku
0,ngambang kaya tai jir
0,bodo amat akun capek
1,wkwkw kadang suka bingung sama rangorang yg bikin perjanjian sama iblis kok tangung gitu kenapa tidak bikin perjanjian yang memperkaya diri tapi juga sekalian buat kemaslahatan umat sudah kan sebaiknya hidup adala yang bermanfat untuk orang lain
0,dunia kan penuh munafiqun sok suci seperti ente kalo semisal itu ahok pasti kamu bilang kalau tidak salah kenapa kabur tapi karena itu si cabul adalah si jijik ente jilat memek sendiri ente bohongi diri sendiri ente tidak nanya kenapa kabur kalau tidak salah memek bosok
1,hai avia maf baru liat mensyenya maf udik banget saya lama tidak buka twiter gini kwkwkwkwk apakabs kamu
0,sama aja ku ber kunyuk
0,iya kampungan alay mah kalo nonton bola ke singapore sama johor malaysia
0,banci kampungan he
0,jokowi tai asu
0,setelah mengantar anak skolah liat dunia maya eh kok ada kalimat yg pas utk gembel warnet mknya lgs saya c in biar tidak lupa
0,hahahahahah babi migraine aku plak twet caring betul dkt babi ye lah hg reply twet aku lepas keluarkan brim td ni god timing
0,manusia tolol semua pada takut ahok keluar kasian bangat hidup kalian disana bengitu idiot and stupid
0,muke kamu mirip monyet
0,apak kamu babi
0,wah brengsek nih ketauan yg punya bisa mampus aku
0,tu pisang bule mn ko tidak neko pkai profil kontol mr mr bule ya saya mau kontol kamu cyg
0,yg bego nusantara
0,kapal kita karam monyet kasihan patah hati
1,pembiakan kumpulan maki hamun dan buli dalam twiter awak suka ke banyak anjing liar berkeliaran dan banyak lagi kawan awak menyertai bangsanjing ini adalah anjing gt gt gt
0,victor baru sekali berkoar aj kalian sudah kyk kbakaran jengot gmn klu viktor berulang kali berkoar di sana sini di masjid di jalanan sperti si banci guru besar kalian apa lgi viktor chat mesum pasti kalian bkin rusuh sedunia dasar munusia munafik
0,adren mengerti apa yang dirasakan puan itu pasti sangat menyakitkan apalagi melihat kekasihnya bersama orang lain kamu harus tegar kamu tak boleh menangisi seorang bajingan yang tak sepantasnya kamu tangisi
0,dari seteru ayah anak mau nembak meleset eh kakaknya juga dincar sinting kan
0,heh kontol jan sok pemes kamu di rp muka kek memek orang tua kamu kek monyet agama kamu aje agama kontol 
1,sore kak saiful boleh di restart dulu modem sama stb nya ya soalnya mimin cek jaringanya terkoneksi cuma sedikit melambat ditungu kabar baiknya terima kasih ardil
0,bodo anjir ngapa uangnya kek gitu si wkwkw
0,karna kamu jbjbnya sudah siang coba tdi pagi pasti masih pagi yakan tolong jangan goblok tang wkwk
1,gua mendadak budek
0,tidak mau ah pak nya bolot
0,udik bener kasian mau ditidurin
0,tai apa yg terakir
0,sudah minta maf kunyuk bro enak bgt rasan mereka sebar hoax minta maf sebar hoax lagi minta maf lagi mesti d sapu dulu biar jera nih orang
0,sudah tahu bego tidak belajar jadi mau ngatain goblog goblog kamu
0,tai kucing kamu ah pengecut
0,jual memek kok di sosmed dasar pecun
0,bolot siapa anda wah memang
0,yang bijak cuma petugas dan jajaran krl doang para penumpang cuma folowers doang nyuruh orng utk mengerti sendirinya tidak mau mengerti kebutuhan banyak orng kan bangke
0,jengot bajingan
0,mampus kamu kunyuk
0,agamanya sempurna umatnha banyak yg pinter kok kenapa yg goblok terus yg berani bicara hadeh
0,tidak penting ngpain kamu komen kan tolol
0,ketololan yg haq ditampilkan bong kalah nyolot tolol yg tidak bisa diobati
1,itu istilah dari novel komedi mbak catatan harian menantu sinting wkwkwkwkwk kocak banget baca deh mba tipe biasnya yg berkharisma cowok banget gitu
0,itu pabrik lokasi nya d belanda tolol kok d piara
0,masa kaga tahu princes udik bener
0,gua cecan napa rep an pd bilang gua monyet dah
1,padahal semua jaringan hidup ya pasti punya potensi jadi habitat cacinglah sapi babi manusia pun
0,maju kamu sini anjing guwe mahu namparin lo brengsek
0,karna kamu mirip tai
0,emng tolol si cal jadi laki
0,tai jijay markojay
0,saya kan un milih sosiologi ya fi tapi masa di sekolah pemantapanya semua matapelajaran ips harus dikutin kan rada bangke
0,mukanya kek minta tolong anjir
0,pingin jilat memek
1,gapapa goblok yg penting pinter
0,kaga anjir
0,iya anjir tahu wkwkw masa iya gua masih suka sm dia
0,kamu bilang otak saya belatung bersarang ah eh banci bukanya itu isi otak dan hati kamu isinya belatung bangke karena kebencian akut kamu
0,kirain banci
0,gausa dingetin dong kampret luh
0,kwkwkwkwkwkwkwkw tolol
1,ew saya mau budek ah
0,ada anjir idup dimana kamu
0,asu asu asu si kuya
0,dengan berat hati saya spg in ni kunyuk satu
0,hanya orang tolol dan idiot yang merasa bahaya kalau dengar kata dan dijadikan bahan buly pemerintah kritik presiden cukup katakan pak jangan sampai hutang menyebabkan cashflow negara negatif
0,pertanyan tolol buktikan dong jangan cuma katanya aja
0,asalamualaikum siapa yg bela kresten penyembah bangke yesus busuk itu tidak ada satupun yg bela kresten yg bodoh itu
0,kwkwkwkw tai tidak jadi nikah saya lagi berantem saya
0,kamu bau bangke
0,sok ganteng banget si bencong
0,udik banget si cit sudah minum aja jejelin nictinwed
0,oh yang kek gitu kalau nona anak jalanan kamu anak gembel ya
0,solusi hahahahaha dana haji diambil buat infrastruktur duit bpjs buruh bahkan mau diambil juga rakyat semuanya diperes tapi masih minta solusi juga goblok kamu emang penjilat tolol
0,kemana aja sinting wkwkwk
0,yuhu temen posko yg jadian pasang lhoh tapi yagitu keknya anget tai ayam kalo mb janah sih gt bapernya bikin males skripsian pengenya ngumpul terus ma tmn hahaha not always bout love lhoh dek bapernya lbh ke kekeluargan nya
0,belum anjir
0,kan belum anjir
0,ayo pilih alin aja alin tuh bawel banget semuanya diomongin ngeliat banci dijalanan aja aku omongin tapi baik kok
0,kirain budek
0,si zonk banyak bacot
0,gede bacot gede cocot emang kamu turut andil dasar mulutnya bedebah kacung gerombolan jomblo akut sakit jiwa
0,goblok nih para alumni sampah
0,dulu masih bolot ya
0,kaya banci kali ya
0,ente bagai penyair yang sedang terluka hatinya ruar biasa btw bangke tikus aja bikin saya jijik bagaimana pulak dengan bangke setan
0,gua setan dong
0,ih banci selotipan
0,maju kamu ngatain mama aku bolot
0,kenapa orang baik selalu dikasih coban dengan berhub sama orang yg brengsek
0,ngentot yuk
0,ingin ngentot kamu dong
0,korban cuci otak maijen k kunyuk
0,udik amat gabisa pecahin balon wkwk
0,enteng banget sih rahangnya tolol tololin anak orang
0,admin ini emang kebangetan tolol kemarin kemarin dana bantuan dari kemendes diakuin kerja nyata partai gerindra kan guoblog
0,oh kamu dasar bajingan
0,maju kamu sini asu
0,ya angkot lebih goblog
0,gua memang lagi diving sarap
0,yg pasti bkn perempuan kyk cih pero kamu yg di dpn umum sok kalem tapi di blkg garunsang liar kyk pecun yg sebulan tidak mangkal
0,gua jadi takut teh temenan sama kamu maenya ama setan wqwq
0,kamu nga serem teh maenya sama setan wqwq
0,salah ortunya dunk kak kenapa mereka kampret kalo mereka bukan kampret tidak mungkin menetas kampret
0,aku lihat dr cara kamu ngomong kayak nya kamu tidak di sekolahin bapakmu dan tidak di ajarin yg baik sama bapak mu memang lah bapak mu bisa nya bikin anak doang ya gini lah jadi nya dapat anak kampret
0,duit amp kekuasan yg bikin orang jadi kampret haduh pdhl dunia cuma tempat singah bro
0,kampret sudah merusak nusantara dari jaman majapahit dan terus berlangsung hinga kini terlebih setelah diwadahi oleh hti cs dg ide kilafah
0,buka ku ngentot lobang memekmu yg enak itu
0,ku mau ngentot lobang pantatmu cantik kamu mampu tidak kontol urut besar ukuran jari setengah besar panjang kamu sangup cantik
0,oh mami kontolku besar panjang jari setengah panjang lewat pusat aku mungkin aku ngentot mami mami kecapaian
0,sni mami saya yg jlatin memek nya
0,pria isis make burka untuk menghindar dan lari dr peperangan dan surga yg d janjikan kamu diam membisu amp dr mana kamu tahu dia pria tidak punya tv ye tidak nonton wawancara wanita pemelihara hewan anjing itu kamu bukan gembel warnet kan silahkan buka youtube deh biar kamu dgar suaranya
0,tolol apa hubunganya dgn rumahtanga urus saja kerjanmu tidak usah banyak cakap kamu jadi menteri di pecat jadi gubernur malah membuat jakarta semakin tidak karuan sebentar lagi juga hancur tuh jakarta
0,nih sompret nikah mulu bijimana cara ngerayu nyah ya
0,tmbh songong aja di bencong halu tidak usah di beritain opo min
0,dan nantinya akan mengeluarkan sebuah lagu kan kampret yak tungu saja tangal mainya
0,memang kampungan dan norak baru tahu
1,penistan bencong
0,ini orang pasti lupa bayar karyawan nya jangan bacot
0,aduh aduh nenek makin tua makin jahat apakah politik identitas membuat hatimu buta coba pikir norak bukan kampungan nek nek
0,banci kalau memang gentlemen sebut saja siapa orangnya
0,bangsat kapindiang taik bego tolol setanalas ndasmu babi anjing monyet pekok cebong kodok katak mari kita hilangkan kosa kata ini dari otak kita sepakat
0,biadab itu memang perempuan iblis dya
0,kunyuk nya masih tidak berani pulang cecunguknya pun setia menungu hahahaha asli ngakak
0,partai korupsi sapi goblog
0,sudah kuduga selama kunyuk kunyuknya kolojengking durung modar yo ancen ngene iki gusti alah mboten sare makin melek karo hukum biadab kalah karo wong wong asu
0,yg bawak kabur t si hango ke singapura si monyet ni diam aja
0,jiah saya aja tidak kepikiran loh cuma karna warna kalo sempet ada yg mikir kek gitu kebangetan idiot nya
0,sini om jilatin memek nya mau tidak
0,dasar blon tahu mana fiksi sekarang mengunduh buku gampang dasar perek harga seratusan
0,ke goblog an yang hq ketika pacaran bertahun tapi tidak tahu ketemu fake pl is everywhere mesakno se tapi kok heran aku wkwkwk
0, kali nyapres kali gagal apa tidak tolol tuh namanya
0,iya soalnya kamu tidak tahu junjungan kamu toh membantai lebih orang timtim peristiwa santa cruz juga menculik aktivis tidak tahu di mana skrang kamu tidak sadar kalau junjunganmu itu penjahat internasional dan dicekal di beberapa negara move on tolol
0,katanya indonesia lenyap punya pujan tolol ya pengikutnya lebih tolol dan bencong anak nya pun ikut bencong
0,sudah tolol bencong lagi bencong
0,psi itu kan kumpulan perek dan perek laki sekjenya jadi otaknya duit suruh mikir tidak bisa sama bgt dgn kebo
0,ya begini ni kwalitas kadernya buta sejarah goblok tolol tapi selalu menyalahkan pemerintah terus kalian sudah nyumbang apa trhdp bangsa mikir jangan jadi sapi diladang cm numpang makan doang
0,banyak bacot aja kamu sekarang kok diobok obok tuh
0,mampus kamu kunyuk
0,kalau pakai cara yang baik saya jamin tidak ada yang peduli bos jatohnya cuman kayak first travel yang boming cuman pelakunya tapi korbanya di tengelemin orang indonesia pada budek harus diteriakin dulu baru ngerti
0,heh bajingan ngapain kamu kloning akun saya bangsat
0,bajingan tengik memang
0,goblok bgt sudah anjing
0,tai dibls juga pake ac lain jadi enak dipangil hyung
0,tai kuda diem aja oke
1,perbandingan fotonya jangn kek gni sich pak nyeremin aj trauma pernah dikejar bencong
0,umat islam siapa yg ente mksd fpi hti mrk bkn muslim tapi penista islam bajingan mrk itu muslim tidak mgkn berbuat onar pengecut lari dr tg jwb stlh mesum apa islam apa islam giliran mesum apa itu islam berbuat onar itu islam mau ganti pancasila itu islam bajingan
0,ingin ngomong bangke
0,iya anjir sudah
0,gua top in kpk brani meriksa dia dia orang kpk mah tebang pilih doi kampungan
0,kn sudah d kirimn kontol saya fto memek kamu mna
0,yg mulai duluan siapa ya saya bales kamu sakit jiwa et sudah jadi laki kok banci
0,kamu dongok ya kata kata kok yg di dukung prabowo itu tanya cong bukan menyerang hadeh dasar banci kamu yak
