sentimen,Tweet
0,"Emang bukan hal tabu ciuman begitu (iya memang) tapi yang bikin eneg itu ""PENCITRAAN"" nya yang sok alim sok baik sok bijak dan sok sok yang lainya. Seandainya dia lebih apa adanya itu lebih baik dari pada pencitraan. Bukan sok alim atau sok suci serius!"
0,"Yg jadi masalah di sini adalah . mereka ciuman depan orang banyak yang SEHARUSNYA sih punya rasa MALU, kecuali mungkin lagi mabuk jadi tidak ada rasa malu. . Mereka beeman?? Helooow sebuah peemanan tidak akan melibatkan ciuman BIBIR, coba saja kalian bayangkan, sanggup tidak ciuman bibir sama TEMAN? pasti lebih dari teman lah itu. Dasar Kelakuan Kids jaman now yang memang bego, bukan karena kebanyakan micin lo ya ??"
0,Anjing nya 
0," <USERNAME> ah katanya jaga ucapan, lah ucapan dia tidak dijaga sendiri.. dasar munafik.. dasar betina zaman now ellu kali yang kelebihan micin.. kamu sendiri otak kamu kan di selangkangan mana paham.. semoga Tuhan ampunin kemunafikan kamu cun"
0," <USERNAME> ya ampun ini upil naruto,, kata katanya makin mencerminkan kalau dia yang sebenarnya pecun.????pengalaman banget kamu ya. Kesian. Gua jadi prihatin. Mati saja deh kamu. Ngotorin dunia manusia macam kamu.??"
0,"Cuman jual goyangan ya, suara macam "
0,Kasian ih mencari uang sampai sebegitunya
0,anjir tontonan yang sangat tidak bermutu!
0,"Dlu inul goyang ngebor baju ketat dcekal. Hrs nya nih juga dengan sgja goyang dada mulu, suara tidak sbrpa. Mrsk moral anak muda yang menonton bawaannya nafsu saja nanti ????"
0,Pnyanyi dangdut yang tidak berkelas begini ' nonjolin suara malah nonjolin dada
0,"Najis najis sudah homo saja harusnya, orang kayak begini di musnahkan dari muka bumi"
0,"Haduuh ini orang tidak punya akhlak bangeg, perasaan pekerjaan bertengkar mulu, banyak musuhnya"
0, lonte ini bukan sensasi ngjak ribut orang mulu sampah
0,Kayak banci sudah mirip nenek nenek punya cucu . Mw di operasi di mua top tetap saja kalau asli nycantik luar dalam..
0,Dan lebih bagus lagi kalau diam saja haha jahatnya aku
0,Walaupun Oplas ATAU dipermak sekalipun tetap jelek. POKOKNYA MUKANYA TEGANG KEK BANCI. UDAH SEKIAN??
0,"Mending lihat dek molen biarpun cowok tetapi cantik, tidak kayak ini cewek tetapi malah kayak bencong wkwk ??"
0,bencong !!!gay juga.
0,"Orang gila itu ???? ingin HITZ cari tenar rela di penjara? Cari sensasi setingan supaya beken sampai hina hina orang,,, ??? Org kayak mulut nya ky sampah,tidak sekolah ya???"
0,Cowok macam anjing 
0,"cari sensasi supaya tenar, terus banya folowers nya. tidak begitu begitu juga , berbicara saja masih berlepotan tidak jelas begitu. kamfungan"
0,berbicara saja berlepotan banyak gaya kamu bencong
0,Orang kebanyakAN makan TAIK ya begini!OTAKnya sudah penuh sama TAIK jadi tidak bisa berpikir positif!dari cara dia berbicara saja Gak BERMORAL!dasar kaum kaum LAKNAT BANCI ANJING kebanyakan BURIT SIH LO jadi Stres!MANUSIA ogah JUMPA sama LO anjing!cuma ANJING yang mau ketemu sama LO tai!
0,Sikat habis lah orng2 sialan kayak begini. Pemimpin negara sendiri tidak di hormati. Jgn mentang mentang Bapak President kita terlalu baik jadi di sembarangin. Saya marah.. Gak boleh kita hina pemimpin kita sendiri.. Saya harap segera di tindak hukum orang iniÖ
0,Jijik banget lihat tingkah sih upil ini. Mudah2an secepatnya tidur selamanya
0,"WONG EDAN NIH ORANG, UDH MAKAN UANG RAKYAT TIDUR PULA"
0,"Manusia laknat, matinya di apakan ya"
0,Sakit di otak sama hatinya itu adalah dia. Udah tidak ada nurani dan urat malunya. Pajak saya lah yang ngegaji orang orang gila hormat ini
0,Anak babi bangsat ingin sumpel timah panas ke congor kamu biar modar
0,Pengen sumpel timah panas ke congor sih anak babi pesek buruk rupa
0,Hey anak bangsat babi pesek buruk rupa ??lumayan buat makanan buaya??
0,"RATU PELAKOR SEJAGAT RAYA, DIMANA2 LONTE YA GAK PUNYA MALU. YG NGERASA LONTE DISINI TOLONG PUNYA MALU DIKIT"
0,Wah ini mah peemuan buah ranum dan buah busuk ??????????????
0,"Ah manda adalah gatal, tidak bisa lihat cowok sedikit langsung disosor.. Begok saja yang mau sama manda . kegatelan jadi cewek"
0,"Si amanda mukanya ke tante"" umur baru berapa tetapi muka boros banget "
0,"Astagah, suka sama cewek dekil kumel. Ibaratnya dari nagita turun ke att. Nagita kayak emas att kayak barlen"
0,Alah laki laki jaman sekarang sama saja. Sama sama bejat. Mau ustad kayak bukan kayak gila banget sama perempuan yang bukan istrinya. Aku setuju banget sama yang di bilang ustazah<USERNAME> . Msuk surga bukan karena poligami. Msh banyak hal yang kita buat supaya bisa jadi akhlak baik untuk bisa masuk surga. Yaa semoga saja sih perempuan perempuan perebut laki orang di luar sana mendapat azab yang tidak diampuni. Yang hidupnya tidak bakal selamat dunia akhirat
0,Gilaaaaa perebut laki orang banyak banget laki laki gatal juga banyak alasan untuk berpoligami woiii pikir pakai otak aduh saya pikir dia orang pintar tau agama mana baik mana ! Sbg seorang imam keluarga dia telah gagal mmpeahankan rumah tangganya mencoreng nama baik nya 
0,"Biasalah kalau perebut laki orang banyak yang lebih hancur mukanya dari istri sah.. barang bagus pasti cepat laku, karena perebut laki orang jelek enggak laku makanya mengembat laki orang.. ya sudah sama sama GATEL kok.. cocok sudah..<USERNAME>"
0,"lama lama ilfeel deh sama nih eong. caption/instagram cerita nya membicarakan orang malu, orang kan jadi ambigu nilai sisisi . sudah begitu kayak paling di zalim, salahinnya depan lawan dong jangan berbicara di status ah. kata nya dewasa ??"
0," <USERNAME> ini lagi pemikiran manusia bodoh, eh tante/ibu/oma/empo, otak kamu picik banget ya, dia juga manusi biasa ada larangan memang di dunia ini orang di larang ngungkapin unek2???? bodoh human"
0,"Heran deh yang memaki sibaperan ya wajar lah dese bawa perasaan karena udin muak sama orang yang munafik sok""an baik sama dese, lah apa kabar yang sering bawa perasaan sama laki orang ? Ga pada menyadari diri itu pemujanya att, bukannya pada gotong royong buat menasihati att ini malah menggila buat muja"" att dan mojokin a. Dese juga manusia kali ah"
0," <USERNAME> itu yang komennyinyir mulu aduh seperti dia tidak pernah nyinyir orang saja, mungkin lebih parah, kalau orang sudah sok benar adalah begitu, padahal ini kan media sosial, hak dia dong instagram juga instagram dia, yang penting kan nyinyir tidak pakai instagram "
0," <USERNAME> ini lagi pemikiran manusia bodoh, eh tante/ibu/oma/empo, otak kamu picik banget ya, dia juga manusi biasa ada larangan memang di dunia ini orang di larang ngungkapin unek2???? bodoh human"
0, <USERNAME> bisa nya cuma memaki orang . Nyindir siapa !
0," <USERNAME> cara didik ounya nagita bagus, makanya amat sangat heran dengan balajaer, kan nagita ya yang dirugikan sama junjunganny.. Knp dia yang dibenci, bodoh banget asli."
0," <USERNAME> padahal km lebih kampungan lah,pakai kerudung tapi mulutnya cih.."
0,Belajaer itu apa ya? Hahahaha bela ais sampai ????????
0," <USERNAME> iya banyak berai mereka norak kampyuung, coba lihat ais yang adem ayem lihat isyana lihat agnezmo lihat mbak , dikasih tau contoh ais yang better eh jawabannya begini ya cocok lah"
0," <USERNAME> tidak usah sok jadi high class mbak, lihat komenmu sendiri, memang semua ais itu sama, beda beda mbak, ada yang suka curhat di instagram, ada yang curhat ke teman ada yang curhat ke , yang curh"
0," <USERNAME> lah goblok amat, tidak semua warganet yang kontra sama postingan siini bakajaer kali, mbak/mas. Ih goblok kok dipelihara. Lol"
0,Ini siapa sih memang ais? Ko ais indonesia bukan nya mengurus prestasi malah di media sosial nya beginian mulu isi nya jadi jatuh nya kampungan
0," <USERNAME> baru itu saja knmba, apa lagi kayak agnes mau banyak penghargaan nya tpkampungan beda am yang ini"
0,Munafik banget yang berbicara curhat di media sosial ? Lbh kampungan wkwk!!!!
0, <USERNAME>.wawan zzzzz memang ini ais tidak punya teman apa? Dikit sedikit att haha lagi juga apa apa curhat di media sosial kampungan
0,Lemes ya mulutnya. Berani lewat ststus sudah begitu tulisannya sengaja biar tidak kebaca takut kali di labrak. Mmmm ais masih kampungan sih ya jadi wajar lah ya ????????
0, <USERNAME> main main lah ke jawa timur.. Biar tidak bego!!
0, <USERNAME> bisa nya cuma memaki orang . Nyindir siapa !
0," <USERNAME> dia sudah menunjukkan karyanya, situ punya karya apa? Karya nyinyir hidupnya Via?? Tolol ??"
0," <USERNAME> siapa bilang gue fannya Via?? Duh menantang gue nih , jablay!"
0, <USERNAME> youtube apaan ya mbak? Aplikasi baru ya? Sy taunya youtube. Mba tidak tau apa ya seseorang bisa dapat penghasilan besar salah satunya dari youtube lah. Mreka juga di bayar apalagi kalau banyak yang menonton video mereka. Sekolah yang benar deh mbak biar pintar. Generasi muda
0,"gue suka gangei deh ya, kenapa kalovallen bikin status atau apalah itu disangkut pautin sama att mulu?? padahal att nya saja biasa saja.. Fansnya sih yang bikin jelek.. Orang kalau di sangkut pautin mulu juga lama-lama gerah kali.."
0,Jujur saja ya nih orang malah bagusan tidak 
0,Noraaak ??
0,Before and after pasca operasi plastik tidak berakibat ya.. tetap jelekserem 
0,"Salfok ke mukanya, sumpah !!!"
0,Norak benar. Kegaet penjahat baru rasa.
0,"Najis..,apalagiphilipine biasa banget kali, sana saja ,dia ingin ngetop lewat "
0,Yang gue bingung jujur kenapa media pada berebut ngeliput ini orang. Kayaknya cuma net doang media informasi yang masih waras
0,"Bukankah Jedun yang tidak becus jadi perempuan terhormat, tidak becus jadi perempuan cerdas, tidak becus jadi perempuan yang mencari suami sah bukan suami orang, tidak becus jadi perempuan yang menghindari narkoba, tidak becus jadi perempuan yang menjaga nama baik "
0,"cewek yang begini yang seharusnya gosong jadi abu saja di kebakaran pabrik yang lagi viral kemarin itu. benar benar selain tidak brguna, enggak ada otak.. cuma modal mengangkang terus gebet laki orang terus bangga.. by the way kalau memang instagram story nya buat menyindir sesebini tua adalah. eh at least biar tidak becus jadi prewi tetapi becus cuii jadi emak. buktinya anak nya bejibun terus semua pro ke emaknya daripada bapaknya"
0,"""perempuan""? Dasar perempuan tak sadar diri kamu coy."
0,Dasar ais abal abal enggk laku di layar 
0,"ih dia kan paling becus makrum, paling becus merebut suami orang hehe????"
0,Eeee sih pelacur. Situ becus jadi brempuan memang? Becus jadi sampah sih iya. Edeuuuuuh lonte lonte
0,"Biarin,,,puas puaskan mumpung deseu masih berasa muda. Ntar kalau sudah tua juga nyaho! Karma itu ada."
0,Dia ini punya anak perempuan lo. Ibu macam apa contohin jelek ke anaknya. Jauh dari kata BECUS ini perempuan. Amit 
0,Kaya becus saja jadi permpuan dia yngbecus jadi perempuan kok sukanya sama laki orang hehe
0,Yg tidak becus itu lah ????????
0,Gue tidak suka sama nih orang. Idupnya kebanyakan ribut.
0,Dasar ais abal abal enggk laku di layar 
0,"Yg nama nya plagiat ya plagiat, walaupun laku tetapi tetap saja ciptaan dari hasil "
0,"Dasar plagiat semuanya, tidak bisa "
0,"Dan dengan begonya dia bilang ""apanya yang sama ya liriknya saja tentang percintaan begitu kok lagu saya"" benar benar tolol sih ayu. Gapunya kuping apaorang yang dipermasalahin nadanya ????????"
0,Itu pacarnya anggel pietrs <USERNAME> yaelah jess.. terxta kelakuan mu sama saja spi ayuting2 Hidupmu penuh dengan drama MURAHAN
0,"japok gateeel memang,sudah jelas dia ada main sama sih mamad,sampai"" sih jessica dimusuhin,deddy corbuzier saja jijik sama sih japok semenjak nagita diundang di hitam putih berai nagita cerita di belakang panggung,itu saja sih menurut gue"
0, <USERNAME> lebih memalukan anda buk 
0,Wah itu Kerdus mulutnya 
0, <USERNAME> TAI kamu di gedekan bagus buat pupuk jangan bacot kamu goblok !!! nih cewek kenapa bawa bawa suku ?
0,LAH ELO AIS APAAN? PAPAN BLENYEK AJA BELAGU AMAT AIS APAAN KGA POPULER SAMA SEKALU HAHAHA
0,ANANG MUKA NYA KAYA BABIII GITU AJA DI DEMENIN JIJIKK
0,"Kalau tidak suka sama ayu ting ting tidak usah separah itu dong ngejudge nya. Punya HATI dan OTAK kan? Dia juga manusia punya kekurangan dan juga punya kelebihan dan dia juga punya perasaan. Jadi jangan seenak nya menilai orang sepei itu, kayak sudah SEMPURNA AJA LO!<USERNAME>"
0,"Ga pantas dipanggil ,tidak tau malu istri keduanya.. aduh kalau ada yang masih memanggil dia buat ceramah namanya bodoh.."
0,Biadab!! Klo nanti anak kamu di bully.. Gue mampusin ya!!!
0,"Dasar ANJING itu cowok bukan orang, berani sama cowok biasa one by one jangan sama yang lemah, dasar ya cowok cowok jaman sekarang, casing doang cowok, nyali nya lebih lebih dari banci"
0," <USERNAME> iya kasihan sih micin?? padahal perusahan produk micin mengiklan kan kalau masak ""tambahkan micin biar tambah sedap"" warganet menyudutkan micin seolah semua kebodohan orang yang punya gangguan jiwa ngemil micin??#justiceformicin"
0,Wahh jngn2 ini Vidio 
0, <USERNAME> bego kamu ya
0,Editan banget itu. Ya ampun sih mama lambe kehabisan gosib ya buat sih perebut laki orang ?????????
0,ya admin nya termasuk golongan pengonsumsi micin dan pil pcc.. otak kamu rusak min?
0,cuma orang govlok yang percaya ayu slgkuh sama ?? SUAMI Siapa ygrebut oi?? sekarang ayu punya suami?? pikir pakai otak makanya jangan kebanyakan micin kan jadi govlok
0, <USERNAME> hoy barisan sakit hati ?? jijikk banget.. fan billy adalah ALHAMDULILLAH banget billy putus sama manusiaa buluk :
0,"MBA<USERNAME> KALAU KAMU GAK NGERASA CINLOK SAMA BABANG ANTHONY TERUS KALIAN AWALNYA KETEMU DIMANA SIH? DI SINET BOY KAN? ALAH NGAKU AJAAA. BERAI KAN MBA DUMANG CINLOK, JANGAN SOK2 BILANG GAK CINLOK ITU NAMANYA PEMBODOHAN . WAJAR DONG NETIZEN BILANG RATU CINLOK KENYATAAN EMANG YA KAN? JANGAN MARAH "
0," <USERNAME> Noh urus itu kuin kamu, biar tidak gatal nempel2 sama laki orang, masyarakat sudah tau kali japok gundik janda gatal,sudah kenyataan nya begtu KATANYA ANAK SHOLEHAH AGAMA NYA KUAT TAPI MATA KULIAH AGAMA CMA DPT ,KATANYA AGAMA NYA KUAT TPI HAMIL DI LUAR"
0," <USERNAME> bilang itu sama kuin kamu, jangan gesek gereoe sama laki orang, tidak malu apa sudah hamil di luar nikah, kegatelan amat jadi janda"
0," <USERNAME> please kamu jangan bela perebut laki orang,ini semua hukuman untuk sih muljem karena sudah tega recut suami sahabat sendiri,dia lagi menjalani sanksi sosialnya!! kenapa valakor mesti dibenci?? karena biar tidak ada valakor"" lainnya di Indonesia,biar musnah sem"
0,"NAJIS. INI BARU MUAKK, MENJIJIKAN, PELAKOR. JIJIK"
0,Semoga pelakor2 kena karma dan semoga dapat karma yang meninggalkan istrinya yang bwrjuang dengan dia dari nol tetapi setelah sukses selingkuh dan sok jadi penguasa ke istri ya..
0,Sedih ya sekarang mengamen di kawinan orang .. mantan istri mah naik pesawat jet .. selamat tinggal pelakorbotakbego ??????
0, <USERNAME> heeehh kamu pelakornya yaaaakkk??? Ngapa kamu jadi emosi??? Situuu kenal gue??? Kalo berani pakai akun asli dong. Pantes pakai akun bodong! Ngerebut laki orang juga diam diam. ?????????? keceplosan ya pakai aku bodong. Ngakak gueeee ?????????? lucu kamu!
0,Wkwkwkwk sudah tidak laku lagi jadi nyanyi dhajatan sih lonte perebut laki orang
0," <USERNAME> wkwk banyak lah cerita kayak begitu, buat pembelajaran saja.. jangan sampai nih swamik swamik lebih memilih ke perebut laki orang daripada istri peama. Bakalan hancuuurr bookk tidak bohong deh. Bakalan kere akan kismin akan nyungsep. Emang yang mengatur rezeki itu tuha"
0,Ini cwenya yang bego apa cwonya yang pintar ya ?! Emg lakinya kayak ?! Atau macho atau apa begitu plus nya ? Kayanya cuma jago gombal ?? atau mainnya gesit ?! Ulala #ngakakabis
0, <USERNAME> kamu itu yang bodoh! Ngapain keluarga depok komen orang yang tidak ada ainya lagi buat mereka??. !!. Emang dasar kamu benci 
0, <USERNAME> saya adalah lihat yang terlihat jelas.. bukan main prasangka kayak ?????? maaf iya.. gue bala Nabi Muhammad yang percaya kalau sudah ditunjukkinsaksi Dan bukti.. kalau
0,Mata ku sepet baca komen fan ubul empang 
0,"Ini siapa sih sih enji, hais kah ? Males banget jijik laki model beginian adalah tidak ada tanggung jwbnya. Ayu bunting di tinggalkan anak tidak di akuin, sekarang anak sudah nongol bilqis cantik eh sampai bini nya ngeposting yang seolah enji kangen anaknya. Najonggg jijik betul.. Dah deh min tidak usah di bahas lagi laki macam begini, hais saja bukan tidak ada panutan yang bisa di ambil<USERNAME>"
0," <USERNAME> bego nya lagi percaya diri amat berbicara seolah yang dia bilang paling benar, padahal bukti saja tidak ada. Mau kelihatan pintar jatuhnya bego??"
0,Yang pada bilang enji ganteng bebas slingkuh bego kali. Ganteng pala kamu bau menyan. Gada ganteng ganteng nya. Kebanyakan gaya kayak mantan bini depok nya.
0,"Sebenarnye cocok enji sama att, sama sama GATEEEEL haha pantas saja sih tongtong dipeemukan dengan enji, sudah hukum alam kalau jodoh kita cerminan diri kita, nah sih entong seharusnya bekaca dengan masa lalu biar sadar tetapi teryata otaktetep mau di peahankan jadi sekarang malah menjadi jadi guatelnye, sama saja kayak enji, ha"
0," <USERNAME> oalaahhh,, semakin banyak saja perebut laki orang ?? laki nya juga kegatelan, tetapi namanya laki ibarat kucing di kasih ikan jaer gratis ya tidak menolak wkwk"
0,"Begitulah laki laki ya sis, lebih suka pecun2 murahan, daripada perempuan baik baik berjilbab atau pintar. Enji2, kok downgrade sih? Dari pedangdut naik kelas perempuan berjilbab eh memilih sama pecun lagi.. jeleknya seleramu"
0,Motorninja saja songong amat mbak orang yang punya mobil lamborgini saja biasa saja kok ????????
0,GoBlOk ?????? gue menonton berkali≤ kaget juga ??
0,"Ga united state of america pakai anjing, babi!! ?????? kalau gue balas begitu wkwk"
0,Oh ini toh yang kemarin TIDAK MENGHARGAI KARYA ORANG DAN SEENAKNYA BILANG JELEK BANGET... Aduh itu pengantin perempuan nya KEKENYANGAN #pepuraLuGU
0,"Dari awal percaya gimik Raffi gigi dan ?? semakin publik teuju mereka ??????yang kasihan para penghujad "" lah ayu tidak ada di pesbukers biar dia ngeluarkn album"" baru single baru setelah para ais halan"" keluar nengri gimik"" apa lagi iya"
0,"Kalo benar gimmick, bodoh banget sih ayu cuma demi ratingpopularitas berani taruhin harga dirinya buat di nilai buruk oleh mata masyarakat ????"
0,Susah otaknya diemvang adalah bikin rusuh dilapak orang
0,najiiisss kayak sih mbak dese tidak begitu saja. haha maling teriak maling. mengaca buuuuuk
0, <USERNAME> IYAK KAA HAHAHAHAH geli banget enggak sih sama att ih kampung habis:(((
0,"JOGETNYA BIKIN NGAKAKKK ANJIRRRR, KAMPUNGAN BANGET??????<USERNAME><USERNAME>"
0,Bagus lah gue berai ada otak tidak kayak kamu malu memalukan mak kamu saja tong akun asli di pakai itu yang namanya bego!<USERNAME>
0,"Yg bego adalah kamu, ibu mana sih yang mau memberi contoh buruk ke anaknya , pakai mata kamu, memang ada di dugem bawa anak , bego sih -_- jaman sudah texas , dan gue jamin di zaman anaknya juga pasti sudah lebih texas . Selagi tidak merugikan kamu ya sudah . Sewot banget ."
0,"Si wanita jahiliyah.. Lesbi , sekarang sudah py pacar lagi. Kasian anaknya. Kmrn di kasih bencana slnya dia tega misahin anak dari bapak nya, dia ktakutan anak nya masuk islam padahal bapak nyaprnh menuntut anaknya memeluk islam. Udh di kasih nikmat anakorg, masih saja begajulan."
0, <USERNAME> gue tanya. Emang kador ais benaran? Komen kamu tolol sumpah. Masa harus kenal dia buat nilai dia ais atau bukan. Hahaha semua orang indonesia juga pasti setuju kalau kador bukan ais tetapi cuma celebgram dari kampung. Lo tau kan bedanya ais dengan selebgra
0, <USERNAME> hahahaaaa terus gue tanya. Lo tolol? PAke bertanya kador bencong atau tidak padahal belum kenal wkwk. Eh semua orang juga bisa nilai sih kador bencong benaran dari gerak gerik melambay suara ngondek dan pakai baju cewek begitu nyaman. Mana ada cowok itu
0," <USERNAME> maklumkan , realita sepei apa juga tidak akan dia ,padahal kan yang jadikan sih mamad gedePH "
0, <USERNAME>.bee idih najong kamu tag2 orang! Nimbrung saja kayak mujaer kamu! Dia tidak bakal terkenal kalau tidak bawa bawa nama ayu ting ting sama nagita! Duh bego dipelihara! Kesian
0,"langsung saja bilang siapa yang di maksud, kalau begini namanya MUNAFIK!"
0,"Jedar memang mukakali, di depan baik, di belakang busuk, mulutnya kayak banci cucoklahbanci itu"
0,AMIT AMIT DEH ORANG JAHAT... PENJILAT PEMBOHONG PELAKOR JIJIK BANGET
0,", mulan jamela kan ayu ting2 ngikuti jejakbukan? Wkwkwk<USERNAME>"
0,"Dlu sih perebut laki orang ini yang sombong karena berhasil mendapatkan sih botak sampai mnceraikan bunda maya,sekarang hidup nya makin anjlok malah bunda maya yang sering jelong2 kluarnegri..??????"
0,Hahhahaha dan sesungguhnya allah subhanahu wa taala melaknat wanita perebut dan pezina dengan suami sah oranglain ????????
0,"@, sekarang balik kere lagi jadi ais jglaku, sudah lah karma itu pasti <USERNAME> dari pada sirik nyinyir nyonya, itu bantu jualan cireng nya itu, cilok nya itu untunnya buat liburan monaco, jangan bromo terus"
0,Kepo juga sama nyonyiah kamu jongos<USERNAME> memang tetehlu pas hamil peak sudah dinikahin ?? Brojol anak baru di sirih EMNG LONTEEEEE kelas akun jamahliur dan junjungan hehe ??????
0,"Eh jongos coba gue lebih dahulu yang bertanya sama kamu .. memang nyonyiah ada gembar gembor sudah nikah.. adakah nyonyiah mengakui sudah nikah ???? Dr pada tetehlu yang lonte perek itu tiba"" brojol dan mengakui nikah siri sama laki nyonyiah dan hamidun sapeak anak ilegal dibilng FITNA KEJI haha lonte menolak lupa xixix ??????<USERNAME>"
0," <USERNAME> sini gue jawab currr ya bunmai sudah pernah nikah Tp sekarang janda dia janda karena suami nya di rampas Mulan jameela,menjijikkan banget ya Mulan jameela sebelum rumah tangga bunmai hancur sudah berani bilang Dani suami bersama aduha sudah wanita be"
0,"@<USERNAME> lucu saja ya sist, lonte di bela bela , di bayar berapa begitu sama muljamban, sampai bikin account<USERNAME> mau maia nikah atau belum nikah apa urusan situ, kelihatan nyinyirnya sirik nya. Sekarang balik"
0,"Yaela muljem seperti situ benar saja. Gag ingat apa sudah merusak kbhagian klwrga orang. Begopahaningini ini,"
0,Banyak laki suka banci! Jadi banci & mengawini !
0," <USERNAME> itu komen yang tidak anda lihat, ada berapa banyak. Jangan jadi pengguna media sosial yang bodoh jangan asal bunyi. Situ sehat pakai hijab masih nyinyir saja??"
0," <USERNAME> malu itu sama kerudung kamu sayang, sama ibadah nya. Sholat saja daripada nyinyir orang dandanan sudah sok suci mulut nya kayak sampah??"
0," <USERNAME> tolong di baca ai dari komen saya, sudah kardus+bodoh lagi bilang orang tua nya besok kalau masak jangan pakai micin, jadi sudah kerdungab tidak sesuai mulut. Besok makan salmon kalomampu besok aku tak deliv ke rumahmu ."
0,"Maaf mukanya jelek terus attitude nya buruk,,spesialis plagiat,,dan ketahuan pula ,,,"
0,"ini orang otaknya tidak pernah di sekolahkan ya? itu risiko ketika sudah unggah sesuatu di media sosial, ya pasti bakal dapat perbincangan dari warganet. publik figure kok tidak ada otaknya."
0,Ais kampungan wkwk
0,"Iyaaa gue pernah pacaran? Udah nikah malah, tapi tidak seNORAK lu.. Gak risih memang? Jgn asal aplod, Perhatiin pengikut kamu yang lumayan banyak itu, tar terbawa norak."
0, ampun pnyanyi dangdut kurang tenar songong banget BACOTNYA ??ingin mencari sensasi tapi kmpungan banget deh amit amit bool koinstastory
0,!!! Heeeehh.. yang repot sama hidup kamu siapahh ?? Elu live menampilkan hal hal tidak !! Kampungan!!
0,"Norak sih,kayak tidak ada ,ya sudah,simpan ,resikolah dinyinyiri orang.Insecure banget,harus ya pamer2 begitu biar semua orang ngei kalau sih mbaknya sudah py pacar yang bisa dipamer2 pantatnya?Kampung banget"
0,Koq marah sehhh???dasar wanita ??
0,
0,Susah kalau ais kampung
0,"Ah min, gue lama lama tidak suka sama akun ini nih! Berita nya basi! Lo lihat dong min.. itu sih kalian sama amora lagi datang.. pakai ikut jingkrak2 kok!! Lo saring dulu dong min.. biar berita nya tidak blunder.. kamu posting juga itu KD sudah posting videon kalian sama amora lagi joget2 sama sih arsya arsyi!!"
0," <USERNAME> iya""km bening, kelewat bening jadi buluk kan ya mbak ?? mbaknya baru menelan apa sih komen kayak begini? Apa baru kesurupan ?"
0,"kita sekeluarga sangat menggemari dan kagum lihat<USERNAME> semua nya ,buluk kan.<USERNAME>.hermansyah<USERNAME> kutuk kan apa yang menimpa bunda KD untung Allah subhanahu wa taala sudah menggantikan amora dan adik ??????"
0,Emang dasar sih anak nya saja yang 
0,"Coba lihat bibir mu sayang, sepei pantat ayam. Wajah mu bulukan sepei kentut?? perfectoooo?"
0,Gagal fokus dengar suaranya.. kok jengkel ya ????
0,"Muljem berbicara tidak jelas blepotan, tidak menyadari mau hidup enak saja pakai rebut laki orang dulu"
0,??lucu ya sih yang bikin ??
0,Iyah benar. Tidak Akan mengubah pandangan Tuhan terhadap Kita. Terutama kamu Setan!! Makanya mikirrrr.. suami majikan kok diembat!!
0,Gilingan mulan jalang lagi kasih ceramah. Hahahaha . dasar cireng tidak tau diri tidak pernah mengaca. Si cireng lagi ceramah sok sok kayak pahlawan kesiangan biar bisa beeman sama sekuter kayak selpii ini.
0,"Ya pandangan Tuhan terhadap kamu juga jelek sih gue rasa, dikira perebut suami orang itu mulia apa dimata Tuhan?????????"
